"","title","rating","critics_pick","author","headline","summary","pub_date","opening_date","updated_date","link_type","link_url","link_suggested","multimedia_type","multi_media_src","multimedia_height","multimedia_width","sent_mean","sent_sd","sent_sum","clean_summary"
"2169","Southbound","R",0,"NEIL GENZLINGER","Review: ‘Southbound’ Tells Five Horror Tales, All Set on a Desolate Highway","This anthology film, by the directors Roxanne Benjamin, David Bruckner, Patrick Horvath and the collective Radio Silence, presents characters who need to escape (and can’t).","2016-02-04","2016-02-05","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/02/05/movies/southbound-review.html","Read the New York Times Review of Southbound","mediumThreeByTwo210","https://static01.nyt.com/images/2016/02/05/arts/05SOUTHBOUND/05SOUTHBOUND-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"antholog film director roxann benjamin david bruckner patrick horvath collect radio silenc charact escap cant"
"2170","Pride and Prejudice and Zombies","PG-13",0,"MANOHLA DARGIS","Review: ‘Pride and Prejudice and Zombies’; More Tea, Dear?","In this undead ravishing of the Jane Austen novel, Elizabeth Bennet must deal with creatures much, much worse than Mr. Darcy.","2016-02-04","2016-02-05","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/02/05/movies/pride-and-prejudice-and-zombies-review.html","Read the New York Times Review of Pride and Prejudice and Zombies","mediumThreeByTwo210","https://static01.nyt.com/images/2016/02/05/arts/05PRIDE/05PRIDE-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"undead ravish jane austen novel elizabeth bennet deal creatur wors darci"
"2171","Hail, Caesar!","PG-13",0,"MANOHLA DARGIS","Review: In ‘Hail, Caesar!’ the Coens Revisit Old Hollywood","Joel and Ethan Coen meander in and around their Tinseltown dream factory cracking jokes in a film set a decade after Barton Fink’s meltdown.","2016-02-04","2016-02-05","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/02/05/movies/hail-caesar-review-coen-brothers-george-clooney.html","Read the New York Times Review of Hail, Caesar!","mediumThreeByTwo210","https://static01.nyt.com/images/2016/02/05/arts/05HAIL/05HAIL-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"joel ethan coen meander tinseltown dream factori crack joke film set decad barton fink meltdown"
"2172","Saala Khadoos","",0,"RACHEL SALTZ","Review: In ‘Saala Khadoos,’ a Female Boxer Rises From the Streets in India","With a rawness that dovetails with the role, the newcomer Ritika Singh stars in this Bollywood film, with her coach played by the seasoned R. Madhavan.","2016-01-31","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/02/01/movies/review-in-saala-khadoos-a-female-boxer-rises-from-the-streets-in-india.html","Read the New York Times Review of Saala Khadoos","mediumThreeByTwo210","https://static01.nyt.com/images/2016/02/01/arts/01SAALA/01SAALA-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"raw dovetail role newcom ritika singh star bollywood film coach play season r madhavan"
"2173","Fifty Shades of Black","R",0,"ANDY WEBSTER","Review: ‘Fifty Shades of Black’ Sells Sex With (Intentional) Laughs","This satire starring and co-written by Marlon Wayans has fun with the screen adaptation of a certain best-selling book.","2016-01-29","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/30/movies/review-fifty-shades-of-black-sells-sex-with-intentional-laughs.html","Read the New York Times Review of Fifty Shades of Black","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/30/arts/30FIFTY/30FIFTY-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"satir star cowritten marlon wayan fun screen adapt bestsel book"
"2174","Jane Got a Gun","R",0,"GLENN KENNY","Review: In ‘Jane Got a Gun,’ Clear Skies, Followed by a Hail of Bullets","Natalie Portman plays a frontier wife who enlists the aid of a former lover, portrayed by Joel Edgerton, to defend her home.","2016-01-29","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/30/movies/natalie-portman-jane-got-a-gun-review.html","Read the New York Times Review of Jane Got a Gun","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/30/arts/30JANE/30JANE-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"natali portman play frontier wife enlist aid former lover portray joel edgerton defend home"
"2175","Mountain Men","",0,"KEN JAWOROWSKI","Review: In ‘Mountain Men,’ Two Brothers Are Forced to Work Things Out","This Cameron Labine film features mismatched siblings and a road trip gone wrong.","2016-01-28","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/29/movies/review-in-mountain-men-two-brothers-are-forced-to-work-things-out.html","Read the New York Times Review of Mountain Men","","",NA,NA,0.040625,0.320009765475993,0.65,"cameron labin film featur mismatch sibl road trip gone wrong"
"2176","Lazer Team","PG-13",0,"NEIL GENZLINGER","Review: In ‘Lazer Team,’ Bickering Losers Try to Save the World","Four small-town idiots accidentally end up in possession of a suit of high-tech armor that is Earth’s best defense against an invasion from outer space.","2016-01-28","2016-01-27","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/29/movies/review-in-lazer-team-bickering-losers-try-to-save-the-world.html","Read the New York Times Review of Lazer Team","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/29/arts/29LAZER/29LAZER-mediumThreeByTwo210-v2.jpg",140,210,0.040625,0.320009765475993,0.65,"smalltown idiot accident possess suit hightech armor earth defens invas outer space"
"2177","Rabin, the Last Day","",0,"A. O. SCOTT","Review: Amos Gitai’s ‘Rabin, the Last Day’ Looks Back in Anguish","Mr. Gitai’s new film delves into the incendiary political culture that led to the assassination of Prime Minister Yitzhak Rabin of Israel in 1995.","2016-01-28","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/29/movies/review-amos-gitais-rabin-the-last-day-looks-back-in-anguish.html","Read the New York Times Review of Rabin, the Last Day","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/29/arts/29RABIN1/29RABIN1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"gitai film delv incendiari polit cultur led assassin prime minist yitzhak rabin israel"
"2178","The Finest Hours","PG-13",0,"STEPHEN HOLDEN","Review: ‘The Finest Hours’ Stars Chris Pine, Leading a Mission Against All Odds","Based on a real-life 1952 rescue of men aboard a tanker in a brutal storm, this nostalgic film also features Casey Affleck as a heroic shipboard engineer.","2016-01-28","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/29/movies/chris-pine-the-finest-hours-review.html","Read the New York Times Review of The Finest Hours","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/28/arts/finest/finest-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"base reallif rescu aboard tanker brutal storm nostalg film featur casey affleck heroic shipboard engin"
"2179","Kung Fu Panda 3","PG",0,"NEIL GENZLINGER","In ‘Kung Fu Panda 3,’ a New Dad Who Talks Like Bryan Cranston","The film’s central character, voiced by Jack Black, reunites with his long-lost father just as all of China is menaced by a fearsome beast.","2016-01-28","2016-01-29","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/29/movies/bryan-cranston-jack-black-kung-fu-panda-3-review.html","Read the New York Times Review of Kung Fu Panda 3","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/28/arts/kung/kung-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"film central charact voic jack black reunit longlost father china menac fearsom beast"
"2180","The Boy","PG-13",0,"NEIL GENZLINGER","Review: ‘The Boy,’ in Which a Doll May be Alive, or the Heroine May Be Mad","Lauren Cohan stars in this small-cast thriller, directed by William Brent Bell, which has enough scary moments to satisfy horror fans.","2016-01-22","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/23/movies/the-boy-review.html","Read the New York Times Review of The Boy","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/23/arts/23THEBOY/23THEBOY-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"lauren cohan star smallcast thriller direct william brent bell scari moment satisfi horror fan"
"2181","Exposed","R",0,"GLENN KENNY","Review: Keanu Reeves Undertakes an Investigation in ‘Exposed’","The appearance of angels, an unexpected birth and a violent death coincide in this drama, written by Gee Malik Linton.","2016-01-22","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/23/movies/keanu-reeves-exposed-review.html","Read the New York Times Review of Exposed","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/23/arts/23EXPOSED/23EXPOSED-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"appear angel unexpect birth violent death coincid drama written gee malik linton"
"2182","Dirty Grandpa","R",0,"NICOLAS RAPOLD","Review: ‘Dirty Grandpa’ Features Robert De Niro on the Prowl","In this comedy directed by Dan Mazer, Mr. De Niro’s character cajoles his grandson to take a road trip to Florida with him in time for spring break.","2016-01-22","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/23/movies/review-dirty-grandpa-features-robert-de-niro-on-the-prowl.html","Read the New York Times Review of Dirty Grandpa","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/23/arts/23DIRTY/23DIRTY-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"comedi direct dan mazer de niro charact cajol grandson road trip florida time spring break"
"2183","Aferim!","",1,"A. O. SCOTT","Review: ‘Aferim!’ Traverses an Unforgiving Romania in the 1800s","Romania’s entry for consideration at the Academy Awards for best foreign-language film, Radu Jude’s historical drama has resonance in our present age.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/aferim-review.html","Read the New York Times Review of Aferim!","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22AFERIMSUB/22AFERIMSUB-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"romania entri consider academi award foreignlanguag film radu jude histor drama reson age"
"2184","All Mistakes Buried","",0,"DANIEL M. GOLD","Review: In ‘All Mistakes Buried,’ an Addict Battles to Retrieve a Precious Necklace","Directed by Tim McCann, the film stars Sam Trammell as a reprobate who takes on dangerous criminals in an effort to save his marriage.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/all-mistakes-buried-review.html","Read the New York Times Review of All Mistakes Buried","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22ALLMISTAKES/22ALLMISTAKES-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"direct tim mccann film star sam trammel reprob take danger crimin effort save marriag"
"2185","Naz & Maalik","",0,"STEPHEN HOLDEN","Review: To Be Young, Gay and Muslim in Bed-Stuy","The Islamic taboo against homosexuality weighs on two 18-year-old Muslim best friends who are closeted in Brooklyn.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/review-to-be-young-gay-and-muslim-in-bed-stuy.html","Read the New York Times Review of Naz & Maalik","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22NAZ/22NAZ-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"islam taboo homosexu weigh yearold muslim friend closet brooklyn"
"2186","The 5th Wave","PG-13",0,"ANDY WEBSTER","Review: The Aliens Are Coming! The Aliens Are Coming!","The extraterrestrial Others are conquering Earth. Feisty, if under-informed, teenagers decide to fight back.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/review-the-aliens-are-coming-the-aliens-are-coming.html","Read the New York Times Review of The 5th Wave","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22FIFTHWAVE/22FIFTHWAVE-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"extraterrestri conquer earth feisti underinform teenag decid fight"
"2187","Mojave","R",0,"MANOHLA DARGIS","Review: ‘Mojave’ Looks at the Corrosive Effects of Hollywood","The film, written and directed by William Monahan, finds a celebrity in the desert, then under siege.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/review-mojave-looks-at-the-corrosive-effects-of-hollywood.html","Read the New York Times Review of Mojave","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22MOJAVE/22MOJAVE-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"film written direct william monahan celebr desert sieg"
"2188","Prescription Thugs","",0,"NEIL GENZLINGER","Review: ‘Prescription Thugs,’ a Confessional Documentary on Substance Abuse","Chris Bell, using his own family as a window onto the subject, examines why Americans take far too many prescription drugs.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/prescription-thugs-review.html","Read the New York Times Review of Prescription Thugs","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/21/multimedia/movies-01222016-prescrip/movies-01222016-prescrip-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"chris bell use own famili window onto subject examin american prescript drug"
"2189","Monster Hunt","",0,"NICOLAS RAPOLD","Review: ‘Monster Hunt’ Features a Baby Beast on the Run With Its Surrogate Parents","Raman Hui’s live-action and computerized hybrid, a runaway hit in China, conjures a cute newborn creature pursued by other beasts and by human bounty hunters.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/monster-hunt-review.html","Read the New York Times Review of Monster Hunt","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/22MONSTERHUNT/22MONSTERHUNT-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"raman hui liveact computer hybrid runaway hit china conjur cute newborn creatur pursu beast human bounti hunter"
"2190","Martyrs","Not Rated",0,"JEANNETTE CATSOULIS","Review: ‘Martyrs,’ a Slashing Remake, Centers on Two Friends","This film features women caught up in revenge, torture and the supernatural.","2016-01-21","2016-01-22","2017-11-02 04:18:23","article","https://www.nytimes.com/2016/01/22/movies/martyrs-review.html","Read the New York Times Review of Martyrs","mediumThreeByTwo210","https://static01.nyt.com/images/2016/01/22/arts/martyrs1/martyrs1-mediumThreeByTwo210.jpg",140,210,0.040625,0.320009765475993,0.65,"film featur women caught reveng tortur supernatur"
